model,pathway,scenario,region,variables,unit,2020,2050
image,SSP2-Base,Business As Usual,FR,Share|ElectricityMV|TransformationHVMV,share,0.8731208048740013,0.1214205581782612
image,SSP2-Base,Business As Usual,FR,Share|ElectricityMV|SolarPVRoofCommercial,share,0.0847299221273756,0.6056225084335914
image,SSP2-Base,Business As Usual,FR,Share|ElectricityMV|Waste,share,0.042149272998623,0.2729569333881474
image,SSP2-Base,Business As Usual,FR,Share|ElectricityLV|TransformationMVLV,share,0.3831708717517936,0.1833447294316279
image,SSP2-Base,Business As Usual,FR,Share|ElectricityLV|BatteryChemical,share,0.2530092814450867,0.572477134197556
image,SSP2-Base,Business As Usual,FR,Share|ElectricityLV|SolarPVRoofResidential,share,0.3638198468031198,0.2441781363708162
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Coal,share,0.0044320778775153,0.077913944567346
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|CombinedCycle,share,0.0223176581296147,0.0094968171950116
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|GasTurbine,share,0.0179661971333933,0.0182330119359427
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|CogenerationGas,share,0.0179313944752276,0.095254025911853
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Nuclear,share,0.071067905023201,0.1340796446948762
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Oil,share,0.0749129773994258,0.0498051494535663
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Geothermal,share,0.0460571813537169,0.148312543139898
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|HydroRunofRiver,share,0.0085198768880031,0.0442558985309331
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|HydroReservoir,share,0.0298826278610318,0.0122636243775598
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Biomass,share,0.1635950246387214,0.0715347688693383
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Biogas,share,0.2302766611044933,0.0064414434852371
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|WindOnshore,share,0.0837370883039287,0.1436699535937622
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|WindOffshore,share,0.009045572536455,0.0678036700398726
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|SolarThermal,share,0.0301760780108871,0.0168422981228834
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|SolarPVOpen,share,0.0430740897393355,0.0012876710141278
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Hydrogen,share,0.036772853537339,0.000296073369267
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|BatteryHydro,share,0.0916562038183144,0.0204211669874348
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsMK,share,0.0029162573663303,0.0151925896781197
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsRS,share,0.0155485445498308,0.0667129610898087
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsHU,share,0.0001137302532341,0.0001827439431608
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityMV|TransformationHVMV,share,0.2338958683818182,0.4164081629307473
image,SSP2-Base,Business As Usual,GB,Share|ElectricityMV|SolarPVRoofCommercial,share,0.3486498478745958,0.3597699256385634
image,SSP2-Base,Business As Usual,GB,Share|ElectricityMV|Waste,share,0.4174542837435859,0.2238219114306892
image,SSP2-Base,Business As Usual,GB,Share|ElectricityLV|TransformationMVLV,share,0.6732112186862805,0.3321397957748976
image,SSP2-Base,Business As Usual,GB,Share|ElectricityLV|BatteryChemical,share,0.2229117068428397,0.6176975144215198
image,SSP2-Base,Business As Usual,GB,Share|ElectricityLV|SolarPVRoofResidential,share,0.1038770744708798,0.0501626898035826
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Coal,share,0.0538886338834992,0.0744451370158068
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|CombinedCycle,share,0.1437323280127578,0.0073066396912891
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|GasTurbine,share,0.0096087781357659,0.0266407840966577
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|CogenerationGas,share,0.0153082495512117,0.0627530769987592
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Nuclear,share,0.0060522753747209,0.0450873311743865
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Oil,share,0.0163453643748387,0.0060446671483358
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Geothermal,share,0.0799935020802785,0.0507652989838828
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|HydroRunofRiver,share,0.0051731918350392,0.0383631292082791
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|HydroReservoir,share,0.0147795108605612,0.1268311816870811
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Biomass,share,0.1079413553286561,0.191828434031399
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Biogas,share,0.0145831888598217,0.095306300005657
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|WindOnshore,share,0.0018611221323999,0.0360034585571275
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|WindOffshore,share,0.0235797546804027,0.0421876772321435
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|SolarThermal,share,0.1504207027225542,0.01384514862941
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|SolarPVOpen,share,0.0385456343846345,0.0177678769209046
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Hydrogen,share,0.0324704320497395,0.0337457204765733
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|BatteryHydro,share,0.1461268351015817,0.0299331982514813
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsXK,share,0.0571839860252924,0.0344803000805272
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsGR,share,0.0153921404575835,0.0294152332419714
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsIE,share,0.0670130141486597,0.0372494065683262
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityMV|TransformationHVMV,share,0.0279470341986548,0.2494750670646674
image,SSP2-Base,Business As Usual,NO,Share|ElectricityMV|SolarPVRoofCommercial,share,0.4601164057748064,0.2924173834323939
image,SSP2-Base,Business As Usual,NO,Share|ElectricityMV|Waste,share,0.5119365600265388,0.4581075495029386
image,SSP2-Base,Business As Usual,NO,Share|ElectricityLV|TransformationMVLV,share,0.065413768368903,0.7111703387803263
image,SSP2-Base,Business As Usual,NO,Share|ElectricityLV|BatteryChemical,share,0.8256267594208477,0.0488500737332139
image,SSP2-Base,Business As Usual,NO,Share|ElectricityLV|SolarPVRoofResidential,share,0.1089594722102492,0.2399795874864596
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Coal,share,0.1054318129061979,0.0125532087272472
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|CombinedCycle,share,0.1462811745605093,0.0345355434500854
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|GasTurbine,share,0.0154697547862697,0.0421256367569883
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|CogenerationGas,share,0.0408205816888975,0.0742437525750041
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Nuclear,share,0.053236553195847,0.0721255680969781
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Oil,share,0.0703750472319554,0.060646560412167
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Geothermal,share,0.0577429394407739,0.093235093279858
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|HydroRunofRiver,share,0.0651727345549199,0.0204733307463294
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|HydroReservoir,share,0.0362411954263344,0.0748792328619849
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Biomass,share,0.0372126321800339,0.1254252783901889
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Biogas,share,0.035316131885759,0.0201016966383803
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|WindOnshore,share,0.0224957634997132,0.0033715817603053
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|WindOffshore,share,0.0261616037166155,0.1570467937617466
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|SolarThermal,share,0.0673440644342681,0.013237280742913
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|SolarPVOpen,share,0.1384855932639016,0.0324388333948642
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Hydrogen,share,0.0118615362059566,0.1221416992492013
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|BatteryHydro,share,0.0370580433049863,0.0186374581919526
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsAT,share,0.0169639751291884,0.0105142286811493
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsMK,share,0.0071084336646508,0.0037295506021853
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsPL,share,0.0092204289232207,0.0085376716804696
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityMV|TransformationHVMV,share,0.7152080938199405,0.1778110583414641
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1530929201633267,0.6134096753919072
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityMV|Waste,share,0.1316989860167327,0.2087792662666286
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityLV|TransformationMVLV,share,0.524850685612324,0.0792981068106432
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityLV|BatteryChemical,share,0.2278345527321111,0.5332978380846813
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityLV|SolarPVRoofResidential,share,0.2473147616555651,0.3874040551046754
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Coal,share,0.0486342125284084,0.0247085153391047
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|CombinedCycle,share,0.0206395521433432,0.1001329591903147
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|GasTurbine,share,0.0969550626615059,0.1122828571505689
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|CogenerationGas,share,0.0538227625712306,0.0827042777889778
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Nuclear,share,0.0272170858948963,0.0275949074187506
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Oil,share,0.1563154095661631,0.0111048535507922
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Geothermal,share,0.0863592086622484,0.113451687440739
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|HydroRunofRiver,share,0.041265738643339,0.0610774206072218
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|HydroReservoir,share,0.0187188400692307,0.0029512673731943
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Biomass,share,0.0662107100358457,0.0704339554893944
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Biogas,share,0.0741409708899647,0.0858784527794985
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|WindOnshore,share,0.044952159546329,0.0058363751027039
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|WindOffshore,share,0.0651706579247167,0.1017836088975584
